person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,60000,MORTGAGE,0.0,VENTURE,B,8500,10.59,0,0.14,N,3
25,41579,RENT,9.0,VENTURE,C,8000,13.92,0,0.19,Y,3
26,54000,MORTGAGE,8.0,MEDICAL,D,5000,15.62,1,0.09,Y,4
24,41600,RENT,0.0,MEDICAL,B,8000,10.59,0,0.19,N,4
24,60000,MORTGAGE,8.0,PERSONAL,C,9600,12.99,0,0.16,N,2
23,60000,MORTGAGE,7.0,MEDICAL,C,5000,12.99,0,0.08,N,2
23,36000,RENT,2.0,MEDICAL,A,8000,7.51,1,0.22,N,2
25,60000,MORTGAGE,1.0,EDUCATION,A,4000,,0,0.07,N,4
21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,5.99,0,0.17,N,2
25,60000,MORTGAGE,9.0,PERSONAL,A,1800,8.49,0,0.03,N,4
24,42000,RENT,2.0,EDUCATION,B,8000,,0,0.19,N,4
24,36000,RENT,1.0,PERSONAL,B,8000,12.12,1,0.22,N,4
25,54000,MORTGAGE,,DEBTCONSOLIDATION,D,10000,16.89,1,0.19,Y,2
25,42000,RENT,1.0,VENTURE,A,8000,5.99,0,0.19,N,2
25,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,5.99,0,0.07,N,4
22,60000,MORTGAGE,6.0,EDUCATION,B,2800,10.99,0,0.05,N,4
24,36000,RENT,6.0,PERSONAL,D,8000,15.28,1,0.22,N,3
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5000,5.99,0,0.08,N,4
22,60000,MORTGAGE,2.0,MEDICAL,A,10000,,0,0.17,N,2
22,60000,MORTGAGE,6.0,EDUCATION,A,6000,6.62,0,0.1,N,3
23,60000,MORTGAGE,6.0,VENTURE,A,10000,5.42,0,0.17,N,4
24,42000,RENT,0.0,VENTURE,B,8000,9.25,0,0.19,N,3
25,42000,RENT,3.0,EDUCATION,A,8000,,0,0.19,N,4
25,36000,RENT,9.0,PERSONAL,C,8000,12.73,1,0.22,Y,2
22,60000,MORTGAGE,1.0,EDUCATION,A,4800,7.49,0,0.08,N,3
23,60000,MORTGAGE,7.0,PERSONAL,C,2000,15.23,0,0.03,Y,2
24,36000,RENT,2.0,VENTURE,D,8000,14.96,1,0.22,Y,2
23,42000,RENT,1.0,VENTURE,C,8000,12.84,0,0.19,N,4
25,42500,RENT,1.0,PERSONAL,C,8000,,0,0.19,Y,4
24,36816,RENT,0.0,PERSONAL,B,8000,10.65,1,0.22,N,4
24,60000,MORTGAGE,8.0,MEDICAL,C,21000,,0,0.35,Y,4
23,42996,RENT,3.0,PERSONAL,B,8000,11.11,0,0.19,N,2
23,43000,RENT,3.0,DEBTCONSOLIDATION,B,8000,10.37,0,0.19,N,4
22,60000,MORTGAGE,6.0,EDUCATION,A,2500,6.99,0,0.04,N,3
22,54000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,6000,,1,0.11,N,3
25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3000,5.99,0,0.05,N,4
24,60000,MORTGAGE,2.0,MEDICAL,B,12000,9.99,0,0.2,N,2
26,43000,RENT,1.0,MEDICAL,C,8000,12.87,0,0.19,Y,3
22,43200,RENT,2.0,EDUCATION,A,8000,5.99,0,0.19,N,3
22,60000,MORTGAGE,1.0,PERSONAL,A,10000,5.42,0,0.17,N,2
25,43200,RENT,10.0,VENTURE,B,8000,,0,0.19,N,3
24,43300,RENT,4.0,MEDICAL,A,8000,7.29,0,0.18,N,4
23,43800,RENT,8.0,VENTURE,E,8000,17.93,0,0.18,N,3
22,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,15000,7.49,0,0.25,N,4
26,44000,RENT,10.0,PERSONAL,C,8000,13.8,0,0.18,N,3
22,44684,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.04,0,0.18,Y,2
22,60000,MORTGAGE,6.0,PERSONAL,C,12000,13.99,0,0.2,Y,3
25,54000,MORTGAGE,4.0,EDUCATION,D,12000,17.49,1,0.22,N,4
26,45000,RENT,5.0,EDUCATION,D,8000,18.25,0,0.18,N,2
25,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3200,5.42,0,0.05,N,4
23,39000,RENT,3.0,DEBTCONSOLIDATION,D,8000,16.49,1,0.21,N,3
24,39000,RENT,4.0,DEBTCONSOLIDATION,C,8000,,1,0.21,N,2
23,60000,MORTGAGE,7.0,PERSONAL,A,3800,5.42,0,0.06,N,3
25,45000,RENT,4.0,PERSONAL,B,8000,10.38,0,0.18,N,3
26,60000,MORTGAGE,10.0,EDUCATION,A,7875,7.66,0,0.13,N,3
26,45000,RENT,3.0,PERSONAL,D,8000,15.33,0,0.18,Y,4
23,39000,RENT,3.0,HOMEIMPROVEMENT,B,8000,11.36,1,0.21,N,3
24,45000,RENT,8.0,MEDICAL,C,8000,12.73,0,0.18,Y,4
22,60000,MORTGAGE,7.0,EDUCATION,B,10950,11.11,0,0.18,N,3
24,60000,MORTGAGE,8.0,MEDICAL,A,13000,7.29,0,0.22,N,2
23,60000,OWN,3.0,MEDICAL,A,10000,6.92,0,0.17,N,4
22,60000,MORTGAGE,5.0,EDUCATION,B,8800,10.37,0,0.15,N,4
23,60000,MORTGAGE,3.0,MEDICAL,A,4000,7.66,0,0.07,N,2
22,45000,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.84,0,0.18,Y,3
25,45000,RENT,1.0,EDUCATION,C,8000,13.47,0,0.18,N,4
21,45000,RENT,5.0,EDUCATION,D,8000,,0,0.18,Y,2
25,39000,RENT,4.0,PERSONAL,C,8000,11.34,1,0.21,Y,2
23,45286,RENT,5.0,PERSONAL,A,8000,7.29,0,0.18,N,4
22,45996,RENT,2.0,EDUCATION,A,8000,7.51,0,0.17,N,3
25,60000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6500,5.79,0,0.11,N,4
22,46000,RENT,3.0,DEBTCONSOLIDATION,A,8000,6.17,0,0.17,N,2
25,60000,MORTGAGE,1.0,VENTURE,A,5000,7.29,0,0.08,N,2
26,60000,MORTGAGE,10.0,MEDICAL,A,5000,6.92,0,0.08,N,4
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.2,N,3
23,60000,MORTGAGE,5.0,MEDICAL,C,22000,13.06,0,0.37,Y,3
24,40000,RENT,5.0,EDUCATION,B,8000,9.88,1,0.2,N,2
26,60000,MORTGAGE,10.0,VENTURE,A,12500,6.92,0,0.21,N,2
23,46330,RENT,0.0,PERSONAL,B,8000,10.65,0,0.17,N,4
24,46700,RENT,5.0,EDUCATION,D,8000,15.65,0,0.17,Y,3
21,41000,RENT,4.0,DEBTCONSOLIDATION,B,8000,9.91,1,0.2,N,4
26,47000,RENT,0.0,PERSONAL,B,8000,10.0,0,0.17,N,4
22,47000,RENT,0.0,EDUCATION,B,8000,12.18,0,0.17,N,4
22,60000,MORTGAGE,2.0,PERSONAL,A,10000,,0,0.17,N,4
23,60000,MORTGAGE,0.0,MEDICAL,B,15000,10.37,0,0.25,N,4
25,60000,MORTGAGE,6.0,MEDICAL,C,13000,14.17,0,0.22,Y,3
24,60000,OWN,7.0,PERSONAL,B,10000,10.37,0,0.17,N,4
26,60000,MORTGAGE,6.0,PERSONAL,A,3050,7.29,0,0.05,N,3
26,60000,MORTGAGE,3.0,EDUCATION,B,20000,10.74,0,0.33,N,4
22,60000,MORTGAGE,6.0,VENTURE,A,7800,7.29,0,0.13,N,2
25,47004,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.53,0,0.17,Y,4
23,48000,RENT,5.0,VENTURE,B,8000,,0,0.17,N,2
24,42000,RENT,8.0,MEDICAL,D,8000,16.29,1,0.19,N,4
23,48000,RENT,3.0,DEBTCONSOLIDATION,A,8000,8.49,0,0.17,N,2
22,48000,RENT,6.0,DEBTCONSOLIDATION,C,8000,12.99,0,0.17,Y,3
24,60000,MORTGAGE,7.0,VENTURE,B,15850,11.11,0,0.26,N,3
22,60000,MORTGAGE,6.0,VENTURE,A,11200,5.79,0,0.19,N,4
25,48000,RENT,2.0,VENTURE,B,8000,10.59,0,0.17,N,4
23,48000,RENT,,VENTURE,C,8000,12.99,0,0.17,Y,4
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7200,,0,0.12,N,2
25,60000,OWN,9.0,HOMEIMPROVEMENT,A,5000,7.29,0,0.08,N,4
22,60000,MORTGAGE,7.0,PERSONAL,B,12000,10.0,0,0.2,N,3
24,48000,RENT,,DEBTCONSOLIDATION,A,8000,7.51,0,0.17,N,4
25,48000,RENT,4.0,EDUCATION,C,8000,14.35,0,0.17,N,2
23,42000,RENT,3.0,HOMEIMPROVEMENT,D,8000,15.58,1,0.19,N,2
25,60000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,5500,10.74,0,0.09,N,2
25,48000,RENT,2.0,PERSONAL,C,8000,13.11,0,0.17,N,4
26,48000,RENT,3.0,DEBTCONSOLIDATION,B,8000,9.96,0,0.17,N,3
24,48500,RENT,5.0,MEDICAL,C,8000,15.96,0,0.16,N,3
22,60000,MORTGAGE,6.0,VENTURE,A,6125,6.17,0,0.1,N,3
26,48701,RENT,3.0,MEDICAL,B,8000,11.48,0,0.16,N,4
25,49244,RENT,3.0,EDUCATION,A,8000,8.0,0,0.16,N,3
24,49992,RENT,5.0,VENTURE,D,8000,15.95,0,0.16,Y,2
21,44000,RENT,5.0,VENTURE,D,8000,16.29,1,0.18,N,3
24,50000,RENT,8.0,PERSONAL,C,8000,15.96,0,0.16,N,3
24,50000,RENT,3.0,MEDICAL,B,8000,12.42,0,0.16,N,2
23,50000,RENT,0.0,EDUCATION,C,8000,14.27,0,0.16,N,4
22,50000,RENT,2.0,EDUCATION,A,8000,6.62,0,0.16,N,3
23,50000,RENT,4.0,EDUCATION,A,8000,6.62,0,0.16,N,3
22,60000,MORTGAGE,,EDUCATION,A,5000,6.54,0,0.08,N,4
24,60000,MORTGAGE,8.0,VENTURE,B,9000,,0,0.15,N,4
25,50000,RENT,6.0,VENTURE,A,8000,7.9,0,0.16,N,4
23,44000,RENT,5.0,EDUCATION,C,8000,13.49,1,0.18,Y,2
25,60000,OWN,4.0,HOMEIMPROVEMENT,A,6500,6.17,0,0.11,N,3
22,60000,MORTGAGE,6.0,EDUCATION,C,2000,12.61,0,0.03,Y,2
26,60000,MORTGAGE,6.0,EDUCATION,A,9000,6.91,0,0.15,N,3
23,50000,RENT,0.0,EDUCATION,A,8000,7.49,0,0.16,N,4
24,50000,RENT,9.0,DEBTCONSOLIDATION,B,8000,9.99,0,0.16,N,2
24,60000,OWN,4.0,EDUCATION,A,5000,5.79,0,0.08,N,3
23,60000,MORTGAGE,8.0,MEDICAL,B,10000,,0,0.17,N,3
21,44000,RENT,6.0,EDUCATION,D,8000,15.21,1,0.18,N,2
24,60000,MORTGAGE,8.0,VENTURE,B,12000,9.62,0,0.2,N,4
21,60000,MORTGAGE,5.0,EDUCATION,C,8000,12.23,0,0.13,Y,3
23,60000,MORTGAGE,7.0,PERSONAL,A,12000,,0,0.2,N,4
21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7800,9.99,0,0.13,N,2
22,60000,MORTGAGE,6.0,PERSONAL,A,2000,6.54,0,0.03,N,3
25,50000,RENT,4.0,DEBTCONSOLIDATION,C,8000,13.85,0,0.16,N,3
24,60000,MORTGAGE,2.0,MEDICAL,B,9700,8.88,0,0.16,N,3
26,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,7200,,0,0.12,N,4
23,50000,RENT,0.0,VENTURE,C,8000,,0,0.16,N,4
22,50000,RENT,2.0,PERSONAL,B,8000,12.18,0,0.16,N,4
23,60000,MORTGAGE,6.0,PERSONAL,B,2000,10.36,0,0.03,N,2
24,50000,RENT,0.0,EDUCATION,A,8000,7.74,0,0.16,N,4
23,60000,MORTGAGE,6.0,EDUCATION,A,7000,6.54,0,0.12,N,3
22,50000,RENT,2.0,PERSONAL,C,8000,13.16,0,0.16,Y,2
25,44000,RENT,1.0,MEDICAL,D,8000,12.92,1,0.18,N,4
21,60000,MORTGAGE,5.0,PERSONAL,A,6000,6.91,0,0.1,N,4
23,60000,MORTGAGE,4.0,PERSONAL,A,20000,6.54,0,0.33,N,3
25,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.13,N,2
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,,0,0.12,N,4
23,50004,RENT,5.0,MEDICAL,C,8000,12.73,0,0.16,N,4
26,50049,RENT,5.0,DEBTCONSOLIDATION,C,8000,12.99,0,0.16,N,3
21,50400,RENT,4.0,VENTURE,D,8000,15.62,0,0.16,Y,2
26,60000,MORTGAGE,4.0,EDUCATION,B,7000,9.62,0,0.12,N,3
23,60000,MORTGAGE,4.0,EDUCATION,A,13000,6.91,0,0.22,N,2
26,60000,MORTGAGE,2.0,MEDICAL,B,5000,,0,0.08,N,4
25,60000,MORTGAGE,3.0,EDUCATION,B,10000,10.36,0,0.17,N,4
25,51996,RENT,6.0,MEDICAL,B,8000,10.37,0,0.15,N,2
24,52000,RENT,3.0,HOMEIMPROVEMENT,B,8000,10.99,0,0.15,N,4
24,52000,RENT,2.0,MEDICAL,A,8000,7.51,0,0.15,N,4
26,52000,RENT,3.0,EDUCATION,B,8000,10.25,0,0.15,N,4
23,52000,RENT,5.0,DEBTCONSOLIDATION,C,8000,13.22,0,0.15,N,2
26,46000,RENT,3.0,PERSONAL,D,8000,14.42,1,0.17,N,2
22,60000,OWN,3.0,PERSONAL,D,8700,15.58,0,0.14,Y,4
24,52000,RENT,1.0,EDUCATION,C,8000,11.78,0,0.15,N,3
23,46000,RENT,2.0,EDUCATION,D,8000,11.86,1,0.17,N,3
25,60000,MORTGAGE,3.0,VENTURE,B,10000,11.49,0,0.17,N,4
24,60000,MORTGAGE,3.0,VENTURE,A,20000,7.88,0,0.33,N,2
25,60000,OWN,9.0,MEDICAL,A,16000,7.88,0,0.27,N,4
24,46500,RENT,2.0,HOMEIMPROVEMENT,C,8000,15.23,1,0.17,Y,2
24,52800,RENT,1.0,MEDICAL,C,8000,12.87,0,0.15,Y,3
21,60000,OWN,0.0,VENTURE,D,16000,,0,0.27,N,2
24,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,14000,,0,0.23,N,2
25,53000,RENT,9.0,EDUCATION,C,8000,12.23,0,0.15,N,3
23,53000,RENT,6.0,MEDICAL,C,8000,14.26,0,0.15,Y,4
23,60000,MORTGAGE,7.0,EDUCATION,A,12000,7.88,0,0.2,N,2
22,60000,OWN,,EDUCATION,B,20000,11.12,0,0.33,N,3
26,53688,RENT,11.0,DEBTCONSOLIDATION,A,8000,5.42,0,0.15,N,4
23,54000,RENT,7.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.15,N,4
23,48000,RENT,3.0,DEBTCONSOLIDATION,D,8000,15.58,1,0.17,N,2
24,54000,RENT,7.0,MEDICAL,A,8000,7.88,0,0.15,N,3
22,60000,MORTGAGE,6.0,MEDICAL,A,17500,7.88,0,0.29,N,4
24,54000,RENT,3.0,MEDICAL,A,8000,8.07,0,0.15,N,4
23,54000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,10000,16.45,1,0.19,N,3
23,54500,RENT,2.0,DEBTCONSOLIDATION,A,8000,,0,0.15,N,2
22,54600,RENT,6.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.15,N,2
26,54600,RENT,4.0,HOMEIMPROVEMENT,C,8000,13.8,0,0.15,Y,4
22,48996,RENT,0.0,PERSONAL,D,8000,14.96,1,0.16,Y,2
23,60000,MORTGAGE,5.0,PERSONAL,D,15000,15.21,0,0.25,Y,3
23,54000,MORTGAGE,2.0,MEDICAL,D,7500,15.58,1,0.14,N,2
23,55000,RENT,2.0,PERSONAL,B,8000,10.65,0,0.15,N,2
23,54000,MORTGAGE,5.0,EDUCATION,B,7750,10.38,1,0.14,N,4
22,55000,RENT,6.0,PERSONAL,B,8000,11.71,0,0.15,N,3
23,55000,RENT,1.0,MEDICAL,A,8000,5.42,0,0.15,N,4
26,54000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,13.98,1,0.11,Y,3
23,60000,OWN,1.0,VENTURE,B,2000,11.12,0,0.03,N,4
24,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14000,7.51,0,0.23,N,2
22,60000,OWN,6.0,EDUCATION,B,5900,11.12,0,0.1,N,2
24,55000,RENT,8.0,HOMEIMPROVEMENT,C,8000,13.8,0,0.15,Y,2
23,55000,RENT,4.0,EDUCATION,B,8000,9.25,0,0.15,N,2
25,60000,MORTGAGE,3.0,VENTURE,A,7000,,0,0.12,N,3
22,60000,MORTGAGE,7.0,VENTURE,C,7000,13.61,0,0.12,Y,3
24,60000,MORTGAGE,6.0,PERSONAL,C,2400,13.61,0,0.04,Y,4
22,49000,RENT,1.0,EDUCATION,A,8000,6.91,1,0.16,N,2
23,55000,RENT,7.0,VENTURE,C,8000,13.11,0,0.15,N,3
22,60000,MORTGAGE,4.0,EDUCATION,A,8000,7.14,0,0.13,N,2
25,60000,OWN,9.0,MEDICAL,A,4000,6.39,0,0.07,N,4
24,60000,MORTGAGE,2.0,PERSONAL,B,2600,11.49,0,0.04,N,4
23,49161,RENT,1.0,HOMEIMPROVEMENT,D,8000,13.17,1,0.16,Y,4
23,55550,RENT,7.0,DEBTCONSOLIDATION,B,8000,,0,0.14,N,3
26,60000,OWN,8.0,VENTURE,A,9800,,0,0.16,N,4
25,56000,RENT,9.0,VENTURE,A,8000,5.99,0,0.14,N,2
25,60000,OWN,8.0,EDUCATION,B,14000,11.12,0,0.23,N,2
23,50000,RENT,7.0,DEBTCONSOLIDATION,D,8000,16.02,1,0.16,N,3
22,60000,MORTGAGE,7.0,VENTURE,B,6000,10.38,0,0.1,N,2
23,56000,RENT,1.0,EDUCATION,B,8000,10.0,0,0.14,N,3
24,56000,RENT,2.0,MEDICAL,A,8000,7.51,0,0.14,N,3
22,54000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,16000,7.51,1,0.3,N,2
23,60000,MORTGAGE,7.0,EDUCATION,A,10500,,0,0.17,N,4
24,60000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4000,11.86,0,0.07,N,2
24,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000,7.14,0,0.12,N,2
24,60000,MORTGAGE,9.0,PERSONAL,A,5000,7.88,0,0.08,N,4
23,60000,MORTGAGE,3.0,EDUCATION,A,20000,7.88,0,0.33,N,4
25,57600,RENT,0.0,HOMEIMPROVEMENT,A,8000,7.66,0,0.14,N,2
23,57750,RENT,3.0,EDUCATION,A,8000,7.49,0,0.14,N,3
23,57996,RENT,5.0,DEBTCONSOLIDATION,A,8000,7.14,0,0.14,N,2
25,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,3000,14.59,0,0.05,Y,3
25,60000,MORTGAGE,9.0,VENTURE,B,12000,10.99,0,0.2,N,2
25,60000,OWN,9.0,HOMEIMPROVEMENT,C,1400,14.22,0,0.02,Y,3
24,52000,RENT,8.0,EDUCATION,C,8000,13.99,1,0.15,Y,2
23,58000,RENT,4.0,EDUCATION,B,8000,10.37,0,0.14,N,4
22,52000,RENT,0.0,VENTURE,D,8000,15.58,1,0.15,N,3
22,60000,OWN,6.0,MEDICAL,C,10000,,0,0.17,Y,3
25,60000,OWN,8.0,MEDICAL,B,25000,10.99,0,0.42,N,3
24,58033,RENT,4.0,VENTURE,B,8000,10.62,0,0.14,N,2
22,60000,OWN,6.0,EDUCATION,A,14000,7.88,0,0.23,N,2
23,58600,RENT,3.0,MEDICAL,C,8000,,0,0.14,Y,3
26,54000,MORTGAGE,10.0,MEDICAL,C,10000,,1,0.19,N,3
21,60000,MORTGAGE,2.0,VENTURE,B,6000,10.62,0,0.1,N,4
25,54000,RENT,,HOMEIMPROVEMENT,B,8000,9.91,1,0.15,N,2
22,60000,RENT,2.0,DEBTCONSOLIDATION,C,8000,13.49,0,0.13,N,3
22,60000,RENT,2.0,EDUCATION,B,8000,10.0,0,0.13,N,4
25,60000,RENT,1.0,VENTURE,A,8000,5.42,0,0.13,N,2
25,60000,RENT,6.0,PERSONAL,B,8000,9.63,0,0.13,N,3
21,60000,MORTGAGE,0.0,MEDICAL,C,10000,,0,0.17,Y,4
25,60000,RENT,3.0,MEDICAL,B,8000,11.86,0,0.13,N,4
23,60000,MORTGAGE,3.0,PERSONAL,A,13000,7.88,0,0.22,N,4
26,60000,RENT,2.0,MEDICAL,C,8000,13.61,0,0.13,N,4
22,60000,RENT,6.0,MEDICAL,C,8000,14.72,0,0.13,Y,2
25,54000,RENT,1.0,HOMEIMPROVEMENT,B,8000,11.49,1,0.15,N,4
23,60000,RENT,3.0,EDUCATION,B,8000,10.25,0,0.13,N,3
22,60000,RENT,6.0,MEDICAL,A,8000,7.88,0,0.13,N,2
22,54000,RENT,4.0,EDUCATION,C,8000,13.48,1,0.15,Y,3
22,60000,MORTGAGE,4.0,VENTURE,A,3000,6.76,0,0.05,N,4
23,60000,RENT,2.0,DEBTCONSOLIDATION,B,8000,,0,0.13,N,3
25,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,8400,14.59,1,0.16,N,2
24,60000,RENT,3.0,HOMEIMPROVEMENT,D,8000,14.59,0,0.13,Y,3
23,60000,RENT,2.0,EDUCATION,A,8000,8.94,0,0.13,N,3
23,60000,RENT,0.0,VENTURE,B,8000,11.14,0,0.13,N,3
21,60000,MORTGAGE,4.0,EDUCATION,B,12000,11.36,0,0.2,N,3
23,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.07,N,3
21,60000,RENT,2.0,EDUCATION,B,8000,11.26,0,0.13,N,3
24,60000,MORTGAGE,,MEDICAL,A,5000,7.14,0,0.08,N,2
23,60000,RENT,1.0,VENTURE,B,8000,12.21,0,0.13,N,4
22,60000,RENT,6.0,PERSONAL,B,8000,11.14,0,0.13,N,3
23,60228,RENT,7.0,MEDICAL,C,8000,12.98,0,0.13,Y,2
23,60400,RENT,2.0,VENTURE,B,8000,9.25,0,0.13,N,4
23,54780,RENT,,PERSONAL,B,8000,10.65,1,0.15,N,4
23,60000,MORTGAGE,7.0,EDUCATION,A,10750,7.88,0,0.18,N,3
25,54000,MORTGAGE,,DEBTCONSOLIDATION,C,12000,12.73,1,0.22,N,4
23,61000,RENT,3.0,VENTURE,C,8000,13.22,0,0.13,Y,2
22,55000,RENT,5.0,PERSONAL,D,8000,15.31,1,0.15,N,4
24,55000,RENT,2.0,HOMEIMPROVEMENT,D,8000,14.61,1,0.15,N,2
22,60000,MORTGAGE,3.0,MEDICAL,C,3250,12.73,0,0.05,Y,4
22,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,12500,13.11,0,0.21,Y,2
25,61440,RENT,9.0,VENTURE,B,8000,10.36,0,0.13,N,4
26,55700,RENT,2.0,HOMEIMPROVEMENT,C,8000,13.49,1,0.14,Y,4
25,61995,RENT,2.0,VENTURE,B,8000,9.99,0,0.13,N,4
21,46000,RENT,2.0,VENTURE,D,5200,17.27,1,0.11,Y,4
23,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,5000,14.96,1,0.09,Y,2
22,52000,RENT,3.0,EDUCATION,C,5200,,0,0.1,Y,4
23,54000,RENT,4.0,MEDICAL,B,5200,11.71,0,0.1,N,2
24,54000,RENT,7.0,PERSONAL,B,5200,10.37,1,0.1,N,3
22,60000,MORTGAGE,6.0,VENTURE,A,7000,7.14,0,0.12,N,3
26,62000,RENT,1.0,MEDICAL,C,5200,15.96,0,0.08,N,4
22,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,12000,13.48,1,0.22,N,2
22,60000,OWN,6.0,VENTURE,A,11500,7.88,0,0.19,N,2
25,65000,RENT,0.0,PERSONAL,B,5200,9.99,0,0.08,N,3
23,60000,MORTGAGE,4.0,EDUCATION,A,10000,,0,0.17,N,4
23,15000,RENT,3.0,DEBTCONSOLIDATION,B,5175,12.18,1,0.34,N,2
25,21000,RENT,0.0,DEBTCONSOLIDATION,B,5175,12.53,1,0.25,N,2
25,60000,OWN,5.0,VENTURE,C,1200,13.85,0,0.02,N,2
21,54000,RENT,5.0,DEBTCONSOLIDATION,A,5125,5.99,1,0.09,N,4
21,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5000,13.48,0,0.08,N,2
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6000,13.11,0,0.1,Y,4
22,60000,RENT,2.0,MEDICAL,B,5125,11.86,0,0.09,N,3
26,28000,RENT,6.0,EDUCATION,B,5100,11.89,0,0.18,N,4
23,60000,OWN,2.0,MEDICAL,D,18500,15.33,0,0.31,N,2
25,60000,OWN,10.0,EDUCATION,B,5500,10.99,0,0.09,N,2
25,32000,RENT,4.0,VENTURE,A,5100,8.38,0,0.16,N,3
21,35368,RENT,0.0,DEBTCONSOLIDATION,C,5100,12.99,0,0.14,N,2
21,37200,RENT,2.0,MEDICAL,A,5100,7.49,0,0.14,N,4
26,60000,MORTGAGE,3.0,PERSONAL,A,11500,7.88,0,0.19,N,2
25,45000,RENT,4.0,MEDICAL,B,5100,10.0,0,0.11,N,4
22,60000,MORTGAGE,6.0,MEDICAL,B,5000,11.83,0,0.08,N,4
22,60000,MORTGAGE,6.0,VENTURE,D,24250,15.31,0,0.4,Y,2
24,53000,RENT,5.0,EDUCATION,A,5100,7.9,0,0.1,N,2
26,56000,RENT,1.0,PERSONAL,A,5100,8.0,0,0.09,N,4
23,60000,MORTGAGE,7.0,VENTURE,B,2450,11.48,0,0.04,N,2
23,60000,MORTGAGE,0.0,VENTURE,F,3000,19.13,0,0.05,N,2
25,33600,RENT,5.0,PERSONAL,A,5075,5.79,0,0.15,N,2
22,36000,RENT,4.0,DEBTCONSOLIDATION,B,5075,,0,0.14,N,2
23,60000,OWN,0.0,PERSONAL,B,8000,12.53,0,0.13,N,2
26,34000,RENT,8.0,MEDICAL,D,5050,16.89,1,0.15,N,4
25,66000,RENT,1.0,HOMEIMPROVEMENT,B,5050,11.49,0,0.08,N,2
24,60000,OWN,9.0,MEDICAL,B,15000,11.83,0,0.25,N,4
23,60000,MORTGAGE,3.0,MEDICAL,A,4500,7.4,0,0.07,N,3
22,74000,RENT,4.0,PERSONAL,A,5050,5.42,0,0.07,N,3
22,40000,RENT,2.0,DEBTCONSOLIDATION,C,5025,13.43,0,0.13,N,2
21,10000,RENT,0.0,PERSONAL,D,5000,12.17,1,0.5,Y,2
22,60000,MORTGAGE,3.0,MEDICAL,A,2000,7.4,0,0.03,N,2
24,10668,RENT,0.0,HOMEIMPROVEMENT,A,5000,7.88,1,0.47,N,3
24,10800,RENT,8.0,VENTURE,A,5000,7.88,1,0.46,N,2
23,60000,MORTGAGE,0.0,MEDICAL,A,5000,,0,0.08,N,2
21,12000,RENT,5.0,VENTURE,B,5000,11.49,1,0.42,N,2
26,12000,RENT,,VENTURE,A,5000,6.92,1,0.42,N,4
21,12360,RENT,,VENTURE,B,5000,10.75,1,0.4,N,4
23,60000,MORTGAGE,7.0,EDUCATION,B,20000,12.18,0,0.33,N,4
24,13000,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.0,1,0.38,N,2
23,60000,MORTGAGE,7.0,PERSONAL,C,2000,14.26,0,0.03,Y,3
21,14400,RENT,3.0,VENTURE,C,5000,13.72,1,0.35,N,4
23,14400,RENT,2.0,VENTURE,A,5000,6.91,1,0.35,N,3
26,60000,MORTGAGE,10.0,PERSONAL,A,1200,7.4,0,0.02,N,4
